"MessageID","Waktu","Magnitudo","Kedalaman","Lintang","Bujur","Lokasi","Dirasakan","RawText","EventID"
"1","01-Jan-26 03:01:09","2.4","55","5.05","94.94","77 km Barat JANTHO-ACEHBESAR","","Info Gempa Mag:2.4, 1-Jan-26 03:01:09 WIB, Lok: 5.05 LU - 94.94 BT (77 km Barat JANTHO-ACEHBESAR), Kedlmn: 55 km ::BMKG","-"
"2","01-Jan-26 03:31:47","2.3","29","3.06","97.16","28 km Selatan KAB-ACEHSELATAN","","Info Gempa Mag:2.3, 01-Jan-26 03:31:47 WIB, Lok: 3.06 LU - 97.16 BT (28 km Selatan KAB-ACEHSELATAN), Kedlmn: 29 km ::BMKG","-"
"3","01-Jan-26 04:03:13","2.3","115","3.99","97.56","24 km Timur KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.3, 1-Jan-26 04:03:13 WIB, Lok: 3.99 LU - 97.56 BT (24 km Timur KAB-GAYOLUES-ACEH), Kedlmn: 115 km ::BMKG","-"
"4","01-Jan-26 06:40:38","1.9","5","4.75","96.76","11 km Barat KAB-BENERMERIAH-ACEH","","Info Gempa Mag:1.9, 1-Jan-26 06:40:38 WIB, Lok: 4.75 LU - 96.76 BT (11 km Barat KAB-BENERMERIAH-ACEH), Kedlmn: 005 km ::BMKG","-"
"5","01-Jan-26 11:58:43","2.9","48","4.54","95.46","18 km Barat Daya CALANG-ACEHJAYA","","Info Gempa Mag:2.9, 1-Jan-26 11:58:43 WIB, Lok: 4.54 LU - 95.46 BT (18 km Barat Daya CALANG-ACEHJAYA), Kedlmn: 48 km ::BMKG","-"
"6","01-Jan-26 20:10:08","1.7","113","3.66","97.6","30 km Barat Laut KUTACANE-ACEHTENGGARA","","Info Gempa Mag:1.7, 1-Jan-26 20:10:08 WIB, Lok: 3.66 LU - 97.60 BT (30 km Barat Laut KUTACANE-ACEHTENGGARA), Kedlmn: 113 km ::BMKG","-"
"7","02-Jan-26 03:53:36","2.8","3","4.11","97.44","17 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.8, 2-Jan-26 03:53:36 WIB, Lok: 4.11 LU - 97.44 BT (17 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 003 km ::BMKG","-"
"8","02-Jan-26 12:40:34","3.3","10","4.19","97.48","27 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:3.3, 2-Jan-26 12:40:34 WIB, Lok: 4.19 LU - 97.48 BT (27 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 10 km ::BMKG","-"
"9","02-Jan-26 16:31:28","2.7","22","4.57","94.96","69 km Barat CALANG-ACEHJAYA","","Info Gempa Mag:2.7, 2-Jan-26 16:31:28 WIB, Lok: 4.57 LU - 94.96 BT (69 km Barat CALANG-ACEHJAYA), Kedlmn: 22 km ::BMKG","-"
"10","03-Jan-26 09:47:34","2.5","3","3.21","97.83","31 km Selatan KUTACANE-ACEHTENGGARA","","Info Gempa Mag:2.5, 3-Jan-26 09:47:34 WIB, Lok: 3.21 LU - 97.83 BT (31 km Selatan KUTACANE-ACEHTENGGARA), Kedlmn: 003 km ::BMKG","-"
"11","03-Jan-26 09:48:02","1.9","3","3.19","97.84","33 km Selatan KUTACANE-ACEHTENGGARA","","Info Gempa Mag:1.9, 3-Jan-26 09:48:02 WIB, Lok: 3.19 LU - 97.84 BT (33 km Selatan KUTACANE-ACEHTENGGARA), Kedlmn: 003 km ::BMKG","-"
"12","03-Jan-26 13:54:23","2.5","5","5.4","95.74","23 km Timur Laut JANTHO-ACEHBESAR","","Info Gempa Mag:2.5, 3-Jan-26 13:54:23 WIB, Lok: 5.40 LU - 95.74 BT (23 km Timur Laut JANTHO-ACEHBESAR), Kedlmn: 005 km ::BMKG","-"
"13","04-Jan-26 01:21:39","1.4","3","3.17","97.84","35 km Selatan KUTACANE-ACEHTENGGARA","","Info Gempa Mag:1.4, 4-Jan-26 01:21:39 WIB, Lok: 3.17 LU - 97.84 BT (35 km Selatan KUTACANE-ACEHTENGGARA), Kedlmn: 003 km ::BMKG","-"
"14","04-Jan-26 03:54:48","2.8","6","4.75","96.81","6 km Barat KAB-BENERMERIAH-ACEH","","Info Gempa Mag:2.8, 4-Jan-26 03:54:48 WIB, Lok: 4.75 LU - 96.81 BT (6 km Barat KAB-BENERMERIAH-ACEH), Kedlmn: 6 km ::BMKG","-"
"15","04-Jan-26 06:58:49","3.4","64","2.54","97.99","13 km Selatan KOTA-SUBULUSSALAM-ACEH","","Info Gempa Mag:3.4, 4-Jan-26 06:58:49 WIB, Lok: 2.54 LU - 97.99 BT (13 km Selatan KOTA-SUBULUSSALAM-ACEH), Kedlmn: 64 km ::BMKG","-"
"16","04-Jan-26 08:37:30","3.0","32","3.39","97.09","21 km Barat Laut KAB-ACEHSELATAN","","Info Gempa Mag:3.0, 4-Jan-26 08:37:30 WIB, Lok: 3.39 LU - 97.09 BT (21 km Barat Laut KAB-ACEHSELATAN), Kedlmn: 32 km ::BMKG","-"
"17","04-Jan-26 22:17:18","2.6","13","3.48","96.71","49 km Barat Daya BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:2.6, 4-Jan-26 22:17:18 WIB, Lok: 3.48 LU - 96.71 BT (49 km Barat Daya BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 13 km ::BMKG","-"
"18","05-Jan-26 08:51:04","1.9","3","4.92","96.2","12 km Barat Daya KAB-PIDIEJAYA-ACEH","","Info Gempa Mag:1.9, 5-Jan-26 08:51:04 WIB, Lok: 4.92 LU - 96.20 BT (12 km Barat Daya KAB-PIDIEJAYA-ACEH), Kedlmn: 003 km ::BMKG","-"
"19","05-Jan-26 13:56:28","3.0","5","5.14","95.83","28 km Tenggara JANTHO-ACEHBESAR","","Info Gempa Mag:3.0, 5-Jan-26 13:56:28 WIB, Lok: 5.14 LU - 95.83 BT (28 km Tenggara JANTHO-ACEHBESAR), Kedlmn: 005 km ::BMKG","-"
"20","05-Jan-26 17:20:36","2.4","10","4.19","97.41","27 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.4, 5-Jan-26 17:20:36 WIB, Lok: 4.19 LU - 97.41 BT (27 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 10 km ::BMKG","-"
"21","05-Jan-26 17:22:55","2.3","10","4.2","97.44","25 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.3, 5-Jan-26 17:22:55 WIB, Lok: 4.20 LU - 97.44 BT (25 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 10 km ::BMKG","-"
"22","05-Jan-26 18:01:10","2.0","10","4.18","97.41","22 km Utara KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.0, 5-Jan-26 18:01:10 WIB, Lok: 4.18 LU - 97.41 BT (22 km Utara KAB-GAYOLUES-ACEH), Kedlmn: 10 km ::BMKG","-"
"23","06-Jan-26 02:16:44","1.9","10","4.71","96.77","11 km Barat KAB-BENERMERIAH-ACEH","","Info Gempa Mag:1.9, 6-Jan-26 02:16:44 WIB, Lok: 4.71 LU - 96.77 BT (11 km Barat KAB-BENERMERIAH-ACEH), Kedlmn: 10 km ::BMKG","-"
"24","06-Jan-26 04:08:46","2.2","10","5.15","95.76","20 km Tenggara JANTHO-ACEHBESAR","","Info Gempa Mag:2.2, 6-Jan-26 04:08:46 WIB, Lok: 5.15 LU - 95.76 BT (20 km Tenggara JANTHO-ACEHBESAR), Kedlmn: 10 km ::BMKG","-"
"25","06-Jan-26 17:18:59","3.0","53","2.57","97.85","21 km Barat Daya KOTA-SUBULUSSALAM-ACEH","","Info Gempa Mag:3.0, 6-Jan-26 17:18:59 WIB, Lok: 2.57 LU - 97.85 BT (21 km Barat Daya KOTA-SUBULUSSALAM-ACEH), Kedlmn: 53 km ::BMKG","-"
"26","07-Jan-26 07:23:14","2.4","90","4.82","95.76","29 km Timur Laut CALANG-ACEHJAYA","","Info Gempa Mag:2.4, 7-Jan-26 07:23:14 WIB, Lok: 4.82 LU - 95.76 BT (29 km Timur Laut CALANG-ACEHJAYA), Kedlmn: 90 km ::BMKG","-"
"27","07-Jan-26 16:36:47","2.5","4","3.21","96.33","83 km Utara SINABANG-ACEH","","Info Gempa Mag:2.5, 7-Jan-26 16:36:47 WIB, Lok: 3.21 LU - 96.33 BT (83 km Utara SINABANG-ACEH), Kedlmn: 04 km ::BMKG","-"
"28","07-Jan-26 17:53:30","2.8","11","4.73","96.78","9 km Barat KAB-BENERMERIAH-ACEH","","Info Gempa Mag:2.8, 7-Jan-26 17:53:30 WIB, Lok: 4.73 LU - 96.78 BT (9 km Barat KAB-BENERMERIAH-ACEH), Kedlmn: 11 km ::BMKG","-"
"29","07-Jan-26 18:45:47","2.5","24","2.18","97.92","22 km Tenggara KAB-ACEHSINGKIL","","Info Gempa Mag:2.5, 7-Jan-26 18:45:47 WIB, Lok: 2.18 LU - 97.92 BT (22 km Tenggara KAB-ACEHSINGKIL), Kedlmn: 24 km ::BMKG","-"
"30","07-Jan-26 19:02:24","2.8","9","3.43","96.36","81 km Barat Daya BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:2.8, 7-Jan-26 19:02:24 WIB, Lok: 3.43 LU - 96.36 BT (81 km Barat Daya BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 009 km ::BMKG","-"
"31","07-Jan-26 19:05:48","3.1","91","6.11","94.85","57 km Barat Laut KOTA-SABANG-ACEH","","Info Gempa Mag:3.1, 7-Jan-26 19:05:48 WIB, Lok: 6.11 LU - 94.85 BT (57 km Barat Laut KOTA-SABANG-ACEH), Kedlmn: 91 km ::BMKG","-"
"32","08-Jan-26 14:15:26","2.1","2","4.58","96.7","17 km Barat TAKENGON-ACEHTENGAH","","Info Gempa Mag:2.1, 8-Jan-26 14:15:26 WIB, Lok: 4.58 LU - 96.70 BT (17 km Barat TAKENGON-ACEHTENGAH), Kedlmn: 002 km ::BMKG","-"
"33","08-Jan-26 17:43:55","2.3","5","2.63","96.24","22 km Barat Laut SINABANG-ACEH","","Info Gempa Mag:2.3, 8-Jan-26 17:43:55 WIB, Lok: 2.63 LU - 96.24 BT (22 km Barat Laut SINABANG-ACEH), Kedlmn: 005 km ::BMKG","-"
"34","08-Jan-26 20:40:13","2.1","24","3.81","95.94","42 km Barat Daya MEULABOH-ACEHBARAT","","Info Gempa Mag:2.1, 8-Jan-26 20:40:13 WIB, Lok: 3.81 LU - 95.94 BT (42 km Barat Daya MEULABOH-ACEHBARAT), Kedlmn: 24 km ::BMKG","-"
"35","09-Jan-26 01:20:31","2.2","21","1.95","98.05","51 km Tenggara KAB-ACEHSINGKIL","","Info Gempa Mag:2.2, 9-Jan-26 01:20:31 WIB, Lok: 1.95 LU - 98.05 BT (51 km Tenggara KAB-ACEHSINGKIL), Kedlmn: 21 km ::BMKG","-"
"36","09-Jan-26 01:54:34","2.6","6","4.74","96.77","10 km Barat KAB-BENERMERIAH-ACEH","Bener Meriah II MMI","Info Gempa Mag:2.6, 9-Jan-26 01:54:34 WIB, Lok: 4.74 LU - 96.77 BT (10 km Barat KAB-BENERMERIAH-ACEH), Kedlmn: 006 km, dirasakan di Bener Meriah II MMI ::BMKG","-"
"37","09-Jan-26 02:55:20","3.1","10","4.9","96.0","33 km Barat KAB-PIDIEJAYA-ACEH","","Info Gempa Mag:3.1, 9-Jan-26 02:55:20 WIB, Lok: 4.90 LU - 96.00 BT (33 km Barat KAB-PIDIEJAYA-ACEH), Kedlmn: 10 km ::BMKG","-"
"38","09-Jan-26 03:03:58","1.7","1","4.87","95.83","38 km Timur Laut CALANG-ACEHJAYA","","Info Gempa Mag:1.7, 9-Jan-26 03:03:58 WIB, Lok: 4.87 LU - 95.83 BT (38 km Timur Laut CALANG-ACEHJAYA), Kedlmn: 001 km ::BMKG","-"
"39","09-Jan-26 03:46:05","2.0","51","2.95","97.63","54 km Barat Laut KOTA-SUBULUSSALAM-ACEH","","Info Gempa Mag:2.0, 9-Jan-26 03:46:05 WIB, Lok: 2.95 LU - 97.63 BT (54 km Barat Laut KOTA-SUBULUSSALAM-ACEH), Kedlmn: 51 km ::BMKG","-"
"40","09-Jan-26 03:52:02","2.9","9","5.11","94.31","141 km Barat Daya KOTA-SABANG-ACEH","","Info Gempa Mag:2.9, 9-Jan-26 03:52:02 WIB, Lok: 5.11 LU - 94.31 BT (141 km Barat Daya KOTA-SABANG-ACEH), Kedlmn: 009 km ::BMKG","-"
"41","09-Jan-26 07:54:04","4.4","23","3.84","96.04","35 km Selatan MEULABOH-ACEHBARAT","","Info Gempa Mag:4.4, 9-Jan-26 07:54:04 WIB, Lok: 3.84 LU - 96.04 BT (35 km Selatan MEULABOH-ACEHBARAT), Kedlmn: 23 km ::BMKG","-"
"42","09-Jan-26 08:53:40","2.5","5","3.23","96.59","74 km Barat KAB-ACEHSELATAN","","Info Gempa Mag:2.5, 9-Jan-26 08:53:40 WIB, Lok: 3.23 LU - 96.59 BT (74 km Barat KAB-ACEHSELATAN), Kedlmn: 005 km ::BMKG","-"
"43","09-Jan-26 11:16:07","3.5","74","2.53","95.76","67 km Barat SINABANG-ACEH","","Info Gempa Mag:3.5, 9-Jan-26 11:16:07 WIB, Lok: 2.53 LU - 95.76 BT (67 km Barat SINABANG-ACEH), Kedlmn: 74 km ::BMKG","-"
"44","09-Jan-26 13:02:55","2.4","191","5.27","95.73","14 km Timur JANTHO-ACEHBESAR","","Info Gempa Mag:2.4, 9-Jan-26 13:02:55 WIB, Lok: 5.27 LU - 95.73 BT (14 km Timur JANTHO-ACEHBESAR), Kedlmn: 191 km ::BMKG","-"
"45","09-Jan-26 19:14:07","1.8","18","4.81","96.16","24 km Barat Daya KAB-PIDIEJAYA-ACEH","","Info Gempa Mag:1.8, 9-Jan-26 19:14:07 WIB, Lok: 4.81 LU - 96.16 BT (24 km Barat Daya KAB-PIDIEJAYA-ACEH), Kedlmn: 18 km ::BMKG","-"
"46","10-Jan-26 01:06:35","1.7","3","4.92","96.09","23 km Barat KAB-PIDIEJAYA-ACEH","","Info Gempa Mag:1.7, 10-Jan-26 01:06:35 WIB, Lok: 4.92 LU - 96.09 BT (23 km Barat KAB-PIDIEJAYA-ACEH), Kedlmn: 003 km ::BMKG","-"
"47","10-Jan-26 02:45:22","1.8","5","4.16","97.4","19 km Utara KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.8, 10-Jan-26 02:45:22 WIB, Lok: 4.16 LU - 97.40 BT (19 km Utara KAB-GAYOLUES-ACEH), Kedlmn: 005 km ::BMKG","-"
"48","10-Jan-26 05:24:55","1.9","10","4.2","97.42","25 km Utara KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.9, 10-Jan-26 05:24:55 WIB, Lok: 4.20 LU - 97.42 BT (25 km Utara KAB-GAYOLUES-ACEH), Kedlmn: 10 km ::BMKG","-"
"49","10-Jan-26 10:58:44","2.3","59","2.41","98.07","27 km Selatan KOTA-SUBULUSSALAM-ACEH","","Info Gempa Mag:2.3, 10-Jan-26 10:58:44 WIB, Lok: 2.41 LU - 98.07 BT (27 km Selatan KOTA-SUBULUSSALAM-ACEH), Kedlmn: 59 km ::BMKG","-"
"50","10-Jan-26 19:19:29","3.5","27","2.51","95.72","72 km Barat SINABANG-ACEH","","Info Gempa Mag:3.5, 10-Jan-26 19:19:29 WIB, Lok: 2.51 LU - 95.72 BT (72 km Barat SINABANG-ACEH), Kedlmn: 27 km ::BMKG","-"
"51","10-Jan-26 22:08:11","3.3","5","4.91","96.77","22 km Barat Laut KAB-BENERMERIAH-ACEH","Bener Meriah, Aceh Tengah III MMI","Info Gempa Mag:3.3, 10-Jan-26 22:08:11 WIB, Lok: 4.91 LU - 96.77 BT (22 km Barat Laut KAB-BENERMERIAH-ACEH), Kedlmn: 05 km, dirasakan di Bener Meriah, Aceh Tengah III MMI ::BMKG","-"
"52","11-Jan-26 02:48:41","2.4","16","4.23","95.73","46 km Barat MEULABOH-ACEHBARAT","","Info Gempa Mag:2.4, 11-Jan-26 02:48:41 WIB, Lok: 4.23 LU - 95.73 BT (46 km Barat MEULABOH-ACEHBARAT), Kedlmn: 16 km ::BMKG","-"
"53","11-Jan-26 12:28:40","1.6","11","2.98","97.35","37 km Selatan KAB-ACEHSELATAN","","Info Gempa Mag:1.6, 11-Jan-26 12:28:40 WIB, Lok: 2.98 LU - 97.35 BT (37 km Selatan KAB-ACEHSELATAN), Kedlmn: 11 km ::BMKG","-"
"54","11-Jan-26 21:13:43","1.7","25","3.31","97.42","20 km Timur KAB-ACEHSELATAN","","Info Gempa Mag:1.7, 11-Jan-26 21:13:43 WIB, Lok: 3.31 LU - 97.42 BT (20 km Timur KAB-ACEHSELATAN), Kedlmn: 25 km ::BMKG","-"
"55","12-Jan-26 05:05:54","2.5","6","4.1","97.49","21 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.5, 12-Jan-26 05:05:54 WIB, Lok: 4.10 LU - 97.49 BT (21 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 006 km ::BMKG","-"
"56","12-Jan-26 06:34:12","3.5","10","5.58","96.11","27 km Timur Laut KAB-PIDIE-ACEH","","Info Gempa Mag:3.5, 12-Jan-26 06:34:12 WIB, Lok: 5.58 LU - 96.11 BT (27 km Timur Laut KAB-PIDIE-ACEH), Kedlmn: 10 km ::BMKG","-"
"57","12-Jan-26 15:55:57","2.6","6","5.26","96.17","27 km Tenggara KAB-PIDIE-ACEH","","Info Gempa Mag:2.6, 12-Jan-26 15:55:57 WIB, Lok: 5.26 LU - 96.17 BT (27 km Tenggara KAB-PIDIE-ACEH), Kedlmn: 06 km ::BMKG","-"
"58","12-Jan-26 19:25:27","4.2","10","4.29","97.53","39 km Timur Laut KAB-GAYOLUES-ACEH","Blangkejereun, Gayo Lues II-III MMI","Info Gempa Mag:4.2, 12-Jan-26 19:25:27 WIB, Lok: 4.29 LU - 97.53 BT (39 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 10 km, dirasakan di  Blangkejereun, Gayo Lues II-III MMI ::BMKG","-"
"59","12-Jan-26 23:01:15","1.6","4","4.19","97.39","22 km Utara KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.6, 12-Jan-26 23:01:15 WIB, Lok: 4.19 LU - 97.39 BT (22 km Utara KAB-GAYOLUES-ACEH), Kedlmn: 004 km ::BMKG","-"
"60","13-Jan-26 07:53:29","4.0","1","2.61","96.11","33 km Barat Laut SINABANG-ACEH","","Info Gempa Mag:4.0, 13-Jan-26 07:53:29 WIB, Lok: 2.61 LU - 96.11 BT (33 km Barat Laut SINABANG-ACEH), Kedlmn: 01 km ::BMKG","-"
"61","13-Jan-26 01:50:38","3.9","11","4.49","96.52","36 km Timur Laut KAB-NAGANRAYA-ACEH","Takengon III MMI; Bener Meriah dan Nagan Raya II - III MMI","Info Gempa Mag:3.9, 13-Jan-26 01:50:38 WIB, Lok: 4.49 LU - 96.52 BT (36 km Timur Laut KAB-NAGANRAYA-ACEH), Kedlmn: 11 km dirasakan di Takengon III MMI; Bener Meriah dan Nagan Raya II - III MMI ::BMKG","-"
"62","13-Jan-26 09:46:36","2.3","16","5.13","95.94","28 km Selatan KAB-PIDIE-ACEH","","Info Gempa Mag:2.3, 13-Jan-26 09:46:36 WIB, Lok: 5.13 LU - 95.94 BT (28 km Selatan KAB-PIDIE-ACEH), Kedlmn: 16 km ::BMKG","-"
"63","13-Jan-26 10:52:13","2.3","3","4.76","96.82","6 km Barat Laut KAB-BENERMERIAH-ACEH","","Info Gempa Mag:2.3, 13-Jan-26 10:52:13 WIB, Lok: 4.76 LU - 96.82 BT (6 km Barat Laut KAB-BENERMERIAH-ACEH), Kedlmn: 003 km ::BMKG","-"
"64","13-Jan-26 17:22:10","1.3","30","3.17","97.27","14 km Selatan KAB-ACEHSELATAN","","Info Gempa Mag:1.3, 13-Jan-26 17:22:10 WIB, Lok: 3.17 LU - 97.27 BT (14 km Selatan KAB-ACEHSELATAN), Kedlmn: 30 km ::BMKG","-"
"65","13-Jan-26 18:47:38","2.1","5","4.72","96.44","35 km Tenggara KAB-PIDIEJAYA-ACEH","","Info Gempa Mag:2.1, 13-Jan-26 18:47:38 WIB, Lok: 4.72 LU - 96.44 BT (35 km Tenggara KAB-PIDIEJAYA-ACEH), Kedlmn: 005 km ::BMKG","-"
"66","14-Jan-26 00:28:26","2.7","8","4.7","96.78","9 km Barat KAB-BENERMERIAH-ACEH","Bener Meriah dan Aceh Tengah II-III MMI","Info Gempa Mag:2.7, 14-Jan-26 00:28:26 WIB, Lok: 4.70 LU - 96.78 BT (9 km Barat KAB-BENERMERIAH-ACEH), Kedlmn: 08 km dirasakan di Bener Meriah dan Aceh Tengah II-III MMI ::BMKG","-"
"67","14-Jan-26 01:24:56","1.7","1","4.77","96.73","16 km Barat KAB-BENERMERIAH-ACEH","Bener Meriah dan Aceh Tengah II-III MMI","Info Gempa Mag:1.7, 14-Jan-26 01:24:56 WIB, Lok: 4.77 LU - 96.73 BT (16 km Barat KAB-BENERMERIAH-ACEH), Kedlmn: 01 km dirasakan di Bener Meriah dan Aceh Tengah II-III MMI ::BMKG","-"
"68","14-Jan-26 02:48:11","2.2","30","4.11","95.89","26 km Barat MEULABOH-ACEHBARAT","","Info Gempa Mag:2.2, 14-Jan-26 02:48:11 WIB, Lok: 4.11 LU - 95.89 BT (26 km Barat MEULABOH-ACEHBARAT), Kedlmn: 30 km ::BMKG","-"
"69","14-Jan-26 16:55:18","2.2","4","4.24","97.47","30 km Timur Laut KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.2, 14-Jan-26 16:55:18 WIB, Lok: 4.24 LU - 97.47 BT (30 km Timur Laut KAB-GAYOLUES-ACEH), Kedlmn: 4 km ::BMKG","-"
"70","14-Jan-26 19:37:49","2.7","28","3.89","96.07","29 km Selatan MEULABOH-ACEHBARAT","","Info Gempa Mag:2.7, 14-Jan-26 19:37:49 WIB, Lok: 3.89 LU - 96.07 BT (29 km Selatan MEULABOH-ACEHBARAT), Kedlmn: 28 km ::BMKG","-"
"71","15-Jan-26 06:04:54","2.8","72","3.03","98.03","42 km Utara KOTA-SUBULUSSALAM-ACEH","","Info Gempa Mag:2.8, 15-Jan-26 06:04:54 WIB, Lok: 3.03 LU - 98.03 BT (42 km Utara KOTA-SUBULUSSALAM-ACEH), Kedlmn: 72 km ::BMKG","-"
"72","15-Jan-26 09:18:04","2.5","3","4.77","96.87","5 km Utara KAB-BENERMERIAH-ACEH","Bener Meriah II-III MMI","Info Gempa Mag:2.5, 15-Jan-26 09:18:04 WIB, Lok: 4.77 LU - 96.87 BT (5 km Utara KAB-BENERMERIAH-ACEH), Kedlmn: 03 km dirasakan di Bener Meriah II-III MMI ::BMKG","-"
"73","16-Jan-26 02:39:32","2.2","5","4.18","97.41","22 km Utara KAB-GAYOLUES-ACEH","","Info Gempa Mag:2.2, 16-Jan-26 02:39:32 WIB, Lok: 4.18 LU - 97.41 BT (22 km Utara KAB-GAYOLUES-ACEH), Kedlmn: 5 km ::BMKG","-"
"74","15-Jan-26 01:13:26","2.4","32","3.55","97.06","33 km Selatan BLANGPIDIE-ACEHBARATDAYA","","Info Gempa Mag:2.4, 15-Jan-26 01:13:26 WIB, Lok: 3.55 LU - 97.06 BT (33 km Selatan BLANGPIDIE-ACEHBARATDAYA), Kedlmn: 32 km ::BMKG","-"
"75","16-Jan-26 09:45:44","1.0","27","3.22","97.27","8 km Selatan KAB-ACEHSELATAN","","Info Gempa Mag:1.0, 16-Jan-26 09:45:44 WIB, Lok: 3.22 LU - 97.27 BT (8 km Selatan KAB-ACEHSELATAN), Kedlmn: 27 km ::BMKG","-"
"76","16-Jan-26 14:54:27","1.9","7","4.98","95.98","33 km Barat KAB-PIDIEJAYA-ACEH","","Info Gempa Mag:1.9, 16-Jan-26 14:54:27 WIB, Lok: 4.98 LU - 95.98 BT (33 km Barat KAB-PIDIEJAYA-ACEH), Kedlmn: 7 km ::BMKG","-"
"77","16-Jan-26 18:23:45","2.0","12","2.25","96.57","33 km Tenggara SINABANG-ACEH","","Info Gempa Mag:2.0, 16-Jan-26 18:23:45 WIB, Lok: 2.25 LU - 96.57 BT (33 km Tenggara SINABANG-ACEH), Kedlmn: 12 km ::BMKG","-"
"78","16-Jan-26 19:55:20","1.9","3","4.14","97.36","16 km Utara KAB-GAYOLUES-ACEH","","Info Gempa Mag:1.9, 16-Jan-26 19:55:20 WIB, Lok: 4.14 LU - 97.36 BT (16 km Utara KAB-GAYOLUES-ACEH), Kedlmn: 3 km ::BMKG","-"
"79","17-Jan-26 02:51:31","3.4","29","4.98","94.14","164 km Barat CALANG-ACEHJAYA","","Info Gempa Mag:3.4, 17-Jan-26 02:51:31 WIB, Lok: 4.98 LU - 94.14 BT (164 km Barat CALANG-ACEHJAYA), Kedlmn: 29 km ::BMKG","-"
"80","17-Jan-26 06:27:15","2.3","3","3.24","96.51","82 km Barat KAB-ACEHSELATAN","","Info Gempa Mag:2.3, 17-Jan-26 06:27:15 WIB, Lok: 3.24 LU - 96.51 BT (82 km Barat KAB-ACEHSELATAN), Kedlmn: 03 km ::BMKG","-"
